Strike,Net GEX,Timestamp
115.0,14560.113165276576,2025-05-09 06:51:39.264970
116.0,568.0742408304468,2025-05-09 06:51:39.264970
117.0,-4776.221064507958,2025-05-09 06:51:39.264970
118.0,43756.61976948737,2025-05-09 06:51:39.264970
119.0,4759.205568918234,2025-05-09 06:51:39.264970
120.0,68044.68570910142,2025-05-09 06:51:39.264970
121.0,24218.31178066894,2025-05-09 06:51:39.264970
122.0,25795.550731640546,2025-05-09 06:51:39.264970
123.0,13958.29971585936,2025-05-09 06:51:39.264970
124.0,31585.798553411223,2025-05-09 06:51:39.264970
125.0,128205.70665637932,2025-05-09 06:51:39.264970
126.0,22103.976190588248,2025-05-09 06:51:39.264970
127.0,12163.308930281191,2025-05-09 06:51:39.264970
128.0,6657.989643304489,2025-05-09 06:51:39.264970
129.0,4650.0716543394,2025-05-09 06:51:39.264970
130.0,25396.086115936097,2025-05-09 06:51:39.264970
131.0,2581.596396393336,2025-05-09 06:51:39.264970
132.0,2584.8387453208647,2025-05-09 06:51:39.264970
133.0,3935.427216163861,2025-05-09 06:51:39.264970
134.0,1294.3945325449038,2025-05-09 06:51:39.264970
135.0,4473.051035847077,2025-05-09 06:51:39.264970
136.0,832.6356539037416,2025-05-09 06:51:39.264970
137.0,228.2158859273787,2025-05-09 06:51:39.264970
138.0,1187.4410428518815,2025-05-09 06:51:39.264970
139.0,153.3122736889231,2025-05-09 06:51:39.264970
140.0,1370.0909229151275,2025-05-09 06:51:39.264970
141.0,205.16975504673573,2025-05-09 06:51:39.264970
142.0,266.01863608505226,2025-05-09 06:51:39.264970
92.0,6.875616843832334e-09,2025-05-09 07:55:20.913760
93.0,5.969641689908557e-09,2025-05-09 07:55:20.913760
94.0,6.765430676463225e-09,2025-05-09 07:55:20.913760
95.0,4.8344793078570376e-08,2025-05-09 07:55:20.913760
96.0,1.3714504965208295e-08,2025-05-09 07:55:20.913760
97.0,1.2904024489671082e-08,2025-05-09 07:55:20.913760
98.0,6.618515786637749e-09,2025-05-09 07:55:20.913760
99.0,1.3325180507170784e-08,2025-05-09 07:55:20.913760
100.0,4.0044101803430914e-08,2025-05-09 07:55:20.913760
101.0,5.580317231871042e-09,2025-05-09 07:55:20.913760
102.0,5.950053037931827e-09,2025-05-09 07:55:20.913760
103.0,6.728701954006857e-09,2025-05-09 07:55:20.913760
104.0,6.079827857277666e-09,2025-05-09 07:55:20.913760
105.0,1.4674348912068082e-08,2025-05-09 07:55:20.913760
106.0,9.58864514260948e-09,2025-05-09 07:55:20.913760
107.0,1.0004903997115e-08,2025-05-09 07:55:20.913760
108.0,-392.7244661678431,2025-05-09 07:55:20.913760
109.0,-1034.2517468720705,2025-05-09 07:55:20.913760
110.0,-3738.103018686395,2025-05-09 07:55:20.913760
111.0,379.1165119406114,2025-05-09 07:55:20.913760
112.0,-74.4862955130775,2025-05-09 07:55:20.913760
113.0,274.25711154891906,2025-05-09 07:55:20.913760
114.0,-5429.016799391466,2025-05-09 07:55:20.913760
115.0,27445.891223295752,2025-05-09 07:55:20.913760
116.0,1004.9288907082736,2025-05-09 07:55:20.913760
117.0,-7637.516233257869,2025-05-09 07:55:20.913760
118.0,61567.44156182281,2025-05-09 07:55:20.913760
119.0,5765.298178081561,2025-05-09 07:55:20.913760
120.0,69582.80787891676,2025-05-09 07:55:20.913760
121.0,20543.73300427436,2025-05-09 07:55:20.913760
122.0,17911.7356386694,2025-05-09 07:55:20.913760
123.0,7835.311402315208,2025-05-09 07:55:20.913760
124.0,14104.399161043824,2025-05-09 07:55:20.913760
125.0,44334.1155982869,2025-05-09 07:55:20.913760
126.0,5727.613071481378,2025-05-09 07:55:20.913760
127.0,2258.6838730280247,2025-05-09 07:55:20.913760
128.0,833.1580536286351,2025-05-09 07:55:20.913760
129.0,378.1804522732142,2025-05-09 07:55:20.913760
130.0,1233.320900584221,2025-05-09 07:55:20.913760
131.0,72.9351746766042,2025-05-09 07:55:20.913760
132.0,40.804336661686015,2025-05-09 07:55:20.913760
133.0,32.426748601012505,2025-05-09 07:55:20.913760
134.0,5.229810821569035,2025-05-09 07:55:20.913760
135.0,9.03248776756232,2025-05-09 07:55:20.913760
136.0,0.7202242183930724,2025-05-09 07:55:20.913760
137.0,0.0895960817891579,2025-05-09 07:55:20.913760
138.0,0.2054482662931104,2025-05-09 07:55:20.913760
139.0,0.0110139507679946,2025-05-09 07:55:20.913760
140.0,0.042030976968883,2025-05-09 07:55:20.913760
141.0,0.0031315204662451,2025-05-09 07:55:20.913760
91.0,3.5508349586391332e-09,2025-05-09 10:35:14.155715
92.0,1.444832866511792e-08,2025-05-09 10:35:14.155715
93.0,5.606270081613081e-09,2025-05-09 10:35:14.155715
94.0,1.0270477289985712e-08,2025-05-09 10:35:14.155715
95.0,8.825079969089833e-08,2025-05-09 10:35:14.155715
96.0,2.4789758835778134e-08,2025-05-09 10:35:14.155715
97.0,2.3227594072074183e-08,2025-05-09 10:35:14.155715
98.0,1.1942202180342888e-08,2025-05-09 10:35:14.155715
99.0,-1.046153841273262e-08,2025-05-09 10:35:14.155715
100.0,-3.691617055709512e-06,2025-05-09 10:35:14.155715
101.0,-2.220054215202841e-05,2025-05-09 10:35:14.155715
102.0,-0.0005063186597145,2025-05-09 10:35:14.155715
103.0,-0.0093649429344513,2025-05-09 10:35:14.155715
104.0,-0.0996433090906213,2025-05-09 10:35:14.155715
105.0,-2.13371365994528,2025-05-09 10:35:14.155715
106.0,-9.664405015993516,2025-05-09 10:35:14.155715
107.0,-55.86264800415178,2025-05-09 10:35:14.155715
108.0,-183.07352811826811,2025-05-09 10:35:14.155715
109.0,-342.45002521506285,2025-05-09 10:35:14.155715
110.0,-2076.438078636133,2025-05-09 10:35:14.155715
111.0,303.268180988759,2025-05-09 10:35:14.155715
112.0,-80.5057297532876,2025-05-09 10:35:14.155715
113.0,369.7644410318171,2025-05-09 10:35:14.155715
114.0,-8866.728956202605,2025-05-09 10:35:14.155715
115.0,56900.610948292335,2025-05-09 10:35:14.155715
116.0,2582.092856266114,2025-05-09 10:35:14.155715
117.0,-15738.507998752946,2025-05-09 10:35:14.155715
118.0,79153.29198419774,2025-05-09 10:35:14.155715
119.0,4174.343556714874,2025-05-09 10:35:14.155715
120.0,25792.36054922727,2025-05-09 10:35:14.155715
121.0,3424.8347378836143,2025-05-09 10:35:14.155715
122.0,1110.0568380301077,2025-05-09 10:35:14.155715
123.0,182.56788483576477,2025-05-09 10:35:14.155715
124.0,93.39584350381176,2025-05-09 10:35:14.155715
125.0,73.85506206501407,2025-05-09 10:35:14.155715
126.0,1.977362105772593,2025-05-09 10:35:14.155715
127.0,0.1004352602804088,2025-05-09 10:35:14.155715
128.0,0.006695506119574,2025-05-09 10:35:14.155715
129.0,0.0003512985804946,2025-05-09 10:35:14.155715
130.0,0.0001108043429886,2025-05-09 10:35:14.155715
131.0,4.667625874145809e-07,2025-05-09 10:35:14.155715
132.0,1.3137055536275496e-08,2025-05-09 10:35:14.155715
133.0,4.3392748315229036e-10,2025-05-09 10:35:14.155715
134.0,1.7993938890883173e-12,2025-05-09 10:35:14.155715
135.0,4.977445304822874e-15,2025-05-09 10:35:14.155715
136.0,3.6210628705743495e-18,2025-05-09 10:35:14.155715
137.0,0.0,2025-05-09 10:35:14.155715
138.0,0.0,2025-05-09 10:35:14.155715
139.0,0.0,2025-05-09 10:35:14.155715
140.0,0.0,2025-05-09 10:35:14.155715
91.0,3.550834958639133e-09,2025-05-09 10:36:21.915725
92.0,1.4448328665117921e-08,2025-05-09 10:36:21.915725
93.0,5.606270081613081e-09,2025-05-09 10:36:21.915725
94.0,1.0270477289985712e-08,2025-05-09 10:36:21.915725
95.0,8.825079969089832e-08,2025-05-09 10:36:21.915725
96.0,2.4789758835778134e-08,2025-05-09 10:36:21.915725
97.0,2.322759407207418e-08,2025-05-09 10:36:21.915725
98.0,1.1942202180342888e-08,2025-05-09 10:36:21.915725
99.0,-1.0461538412732619e-08,2025-05-09 10:36:21.915725
100.0,-3.691617055709512e-06,2025-05-09 10:36:21.915725
101.0,-2.220054215202841e-05,2025-05-09 10:36:21.915725
102.0,-0.0005063186597145433,2025-05-09 10:36:21.915725
103.0,-0.00936494293445135,2025-05-09 10:36:21.915725
104.0,-0.09964330909062138,2025-05-09 10:36:21.915725
105.0,-2.13371365994528,2025-05-09 10:36:21.915725
106.0,-9.664405015993516,2025-05-09 10:36:21.915725
107.0,-55.86264800415178,2025-05-09 10:36:21.915725
108.0,-183.07352811826814,2025-05-09 10:36:21.915725
109.0,-342.45002521506285,2025-05-09 10:36:21.915725
110.0,-2076.4380786361326,2025-05-09 10:36:21.915725
111.0,303.268180988759,2025-05-09 10:36:21.915725
112.0,-80.5057297532876,2025-05-09 10:36:21.915725
113.0,369.7644410318171,2025-05-09 10:36:21.915725
114.0,-8866.728956202605,2025-05-09 10:36:21.915725
115.0,56900.610948292335,2025-05-09 10:36:21.915725
116.0,2582.092856266114,2025-05-09 10:36:21.915725
117.0,-15738.507998752946,2025-05-09 10:36:21.915725
118.0,79153.29198419774,2025-05-09 10:36:21.915725
119.0,4174.343556714874,2025-05-09 10:36:21.915725
120.0,25792.36054922727,2025-05-09 10:36:21.915725
121.0,3424.8347378836143,2025-05-09 10:36:21.915725
122.0,1110.0568380301077,2025-05-09 10:36:21.915725
123.0,182.56788483576474,2025-05-09 10:36:21.915725
124.0,93.39584350381176,2025-05-09 10:36:21.915725
125.0,73.85506206501407,2025-05-09 10:36:21.915725
126.0,1.977362105772593,2025-05-09 10:36:21.915725
127.0,0.10043526028040886,2025-05-09 10:36:21.915725
128.0,0.006695506119574004,2025-05-09 10:36:21.915725
129.0,0.0003512985804946324,2025-05-09 10:36:21.915725
130.0,0.0001108043429886222,2025-05-09 10:36:21.915725
131.0,4.6676258741458085e-07,2025-05-09 10:36:21.915725
132.0,1.3137055536275496e-08,2025-05-09 10:36:21.915725
133.0,4.339274831522904e-10,2025-05-09 10:36:21.915725
134.0,1.7993938890883171e-12,2025-05-09 10:36:21.915725
135.0,4.977445304822874e-15,2025-05-09 10:36:21.915725
136.0,3.6210628705743495e-18,2025-05-09 10:36:21.915725
137.0,0.0,2025-05-09 10:36:21.915725
138.0,0.0,2025-05-09 10:36:21.915725
139.0,0.0,2025-05-09 10:36:21.915725
140.0,0.0,2025-05-09 10:36:21.915725
