Strike,Net GEX,Timestamp
563.0,5740.900054268412,2025-05-08 23:15:02.012161
564.0,4169.749884083381,2025-05-08 23:15:02.012161
565.0,26208.19027979213,2025-05-08 23:15:02.012161
566.0,12824.15743407554,2025-05-08 23:15:02.012161
567.0,13043.232422141771,2025-05-08 23:15:02.012161
567.5,7881.170063534748,2025-05-08 23:15:02.012161
568.0,14210.036220327382,2025-05-08 23:15:02.012161
569.0,16621.075591911787,2025-05-08 23:15:02.012161
570.0,83609.51761801651,2025-05-08 23:15:02.012161
571.0,16205.50146553992,2025-05-08 23:15:02.012161
572.0,23027.27061243713,2025-05-08 23:15:02.012161
572.5,13353.831795725706,2025-05-08 23:15:02.012161
573.0,15613.120583795706,2025-05-08 23:15:02.012161
574.0,11687.328419186462,2025-05-08 23:15:02.012161
575.0,56982.45574517728,2025-05-08 23:15:02.012161
576.0,8252.436147316384,2025-05-08 23:15:02.012161
577.0,5963.60243497159,2025-05-08 23:15:02.012161
577.5,5826.636097612186,2025-05-08 23:15:02.012161
578.0,9335.380768476636,2025-05-08 23:15:02.012161
579.0,12378.822135023183,2025-05-08 23:15:02.012161
580.0,25304.75528270133,2025-05-08 23:15:02.012161
581.0,3281.619502858854,2025-05-08 23:15:02.012161
582.0,3656.623735725351,2025-05-08 23:15:02.012161
582.5,2458.27007112776,2025-05-08 23:15:02.012161
583.0,1755.9205726958592,2025-05-08 23:15:02.012161
584.0,1275.3407258120212,2025-05-08 23:15:02.012161
585.0,4100.160235350224,2025-05-08 23:15:02.012161
586.0,2091.672610782014,2025-05-08 23:15:02.012161
587.0,982.6916782298262,2025-05-08 23:15:02.012161
588.0,484.7671841534733,2025-05-08 23:15:02.012161
589.0,595.1299516913596,2025-05-08 23:15:02.012161
590.0,1133.2145056626211,2025-05-08 23:15:02.012161
543.0,-296.1356442923126,2025-05-09 06:35:49.415506
544.0,-536.6748356234259,2025-05-09 06:35:49.415506
545.0,-1687.3307826526077,2025-05-09 06:35:49.415506
546.0,-726.7509480346616,2025-05-09 06:35:49.415506
547.0,-1735.4078896139858,2025-05-09 06:35:49.415506
548.0,-1513.0778550433151,2025-05-09 06:35:49.415506
549.0,-1688.785700218972,2025-05-09 06:35:49.415506
550.0,-9617.278193576973,2025-05-09 06:35:49.415506
551.0,-2193.055777799524,2025-05-09 06:35:49.415506
552.0,-6554.691637338625,2025-05-09 06:35:49.415506
553.0,-2836.255971322461,2025-05-09 06:35:49.415506
554.0,-7056.829194879616,2025-05-09 06:35:49.415506
555.0,-11378.219747640189,2025-05-09 06:35:49.415506
556.0,-5473.451586303096,2025-05-09 06:35:49.415506
557.0,-10123.123704940555,2025-05-09 06:35:49.415506
557.5,-2360.671957945681,2025-05-09 06:35:49.415506
558.0,-11027.268803784504,2025-05-09 06:35:49.415506
559.0,-2063.4277856687368,2025-05-09 06:35:49.415506
560.0,-18303.226334375653,2025-05-09 06:35:49.415506
561.0,-5870.0919053990965,2025-05-09 06:35:49.415506
562.0,-14314.010998480237,2025-05-09 06:35:49.415506
562.5,-1510.132926955379,2025-05-09 06:35:49.415506
563.0,-12808.635733058496,2025-05-09 06:35:49.415506
564.0,-4771.439322452628,2025-05-09 06:35:49.415506
565.0,-13183.769538100016,2025-05-09 06:35:49.415506
566.0,21273.86374019612,2025-05-09 06:35:49.415506
567.0,35997.531676202605,2025-05-09 06:35:49.415506
567.5,1565.8336416553666,2025-05-09 06:35:49.415506
568.0,34010.22464940396,2025-05-09 06:35:49.415506
569.0,32440.094826381668,2025-05-09 06:35:49.415506
570.0,92279.39608377032,2025-05-09 06:35:49.415506
571.0,41880.003976014326,2025-05-09 06:35:49.415506
572.0,71817.20766542184,2025-05-09 06:35:49.415506
572.5,22228.390871711134,2025-05-09 06:35:49.415506
573.0,38266.08571653502,2025-05-09 06:35:49.415506
574.0,19374.586856353177,2025-05-09 06:35:49.415506
575.0,83490.43760175338,2025-05-09 06:35:49.415506
576.0,16929.096824174077,2025-05-09 06:35:49.415506
577.0,14681.99652971915,2025-05-09 06:35:49.415506
577.5,17426.504488758106,2025-05-09 06:35:49.415506
578.0,12277.580322538224,2025-05-09 06:35:49.415506
579.0,25756.4193110028,2025-05-09 06:35:49.415506
580.0,33597.89554448217,2025-05-09 06:35:49.415506
581.0,4364.305883971024,2025-05-09 06:35:49.415506
582.0,6257.419736991669,2025-05-09 06:35:49.415506
582.5,2187.6447255781686,2025-05-09 06:35:49.415506
583.0,2923.6028678386265,2025-05-09 06:35:49.415506
584.0,2251.110048088666,2025-05-09 06:35:49.415506
585.0,4596.595020768781,2025-05-09 06:35:49.415506
586.0,2269.710258849609,2025-05-09 06:35:49.415506
587.0,1065.7243506615816,2025-05-09 06:35:49.415506
588.0,724.455863826479,2025-05-09 06:35:49.415506
589.0,1763.164000111967,2025-05-09 06:35:49.415506
590.0,1233.9183561396967,2025-05-09 06:35:49.415506
591.0,586.3758877630346,2025-05-09 06:35:49.415506
592.0,232.88433777446724,2025-05-09 06:35:49.415506
543.0,-296.1356442923126,2025-05-09 06:37:49.886610
544.0,-536.6748356234259,2025-05-09 06:37:49.886610
545.0,-1687.3307826526077,2025-05-09 06:37:49.886610
546.0,-726.7509480346616,2025-05-09 06:37:49.886610
547.0,-1735.4078896139858,2025-05-09 06:37:49.886610
548.0,-1513.0778550433151,2025-05-09 06:37:49.886610
549.0,-1688.785700218972,2025-05-09 06:37:49.886610
550.0,-9617.278193576973,2025-05-09 06:37:49.886610
551.0,-2193.055777799524,2025-05-09 06:37:49.886610
552.0,-6554.691637338625,2025-05-09 06:37:49.886610
553.0,-2836.255971322461,2025-05-09 06:37:49.886610
554.0,-7056.829194879616,2025-05-09 06:37:49.886610
555.0,-11378.219747640189,2025-05-09 06:37:49.886610
556.0,-5473.451586303096,2025-05-09 06:37:49.886610
557.0,-10123.123704940555,2025-05-09 06:37:49.886610
557.5,-2360.671957945681,2025-05-09 06:37:49.886610
558.0,-11027.268803784504,2025-05-09 06:37:49.886610
559.0,-2063.4277856687368,2025-05-09 06:37:49.886610
560.0,-18303.226334375653,2025-05-09 06:37:49.886610
561.0,-5870.0919053990965,2025-05-09 06:37:49.886610
562.0,-14314.010998480237,2025-05-09 06:37:49.886610
562.5,-1510.132926955379,2025-05-09 06:37:49.886610
563.0,-12808.635733058496,2025-05-09 06:37:49.886610
564.0,-4771.439322452628,2025-05-09 06:37:49.886610
565.0,-13183.769538100016,2025-05-09 06:37:49.886610
566.0,21273.86374019612,2025-05-09 06:37:49.886610
567.0,35997.531676202605,2025-05-09 06:37:49.886610
567.5,1565.8336416553666,2025-05-09 06:37:49.886610
568.0,34010.22464940396,2025-05-09 06:37:49.886610
569.0,32440.094826381668,2025-05-09 06:37:49.886610
570.0,92279.39608377032,2025-05-09 06:37:49.886610
571.0,41880.003976014326,2025-05-09 06:37:49.886610
572.0,71817.20766542184,2025-05-09 06:37:49.886610
572.5,22228.390871711134,2025-05-09 06:37:49.886610
573.0,38266.08571653502,2025-05-09 06:37:49.886610
574.0,19374.586856353177,2025-05-09 06:37:49.886610
575.0,83490.43760175338,2025-05-09 06:37:49.886610
576.0,16929.096824174077,2025-05-09 06:37:49.886610
577.0,14681.99652971915,2025-05-09 06:37:49.886610
577.5,17426.504488758106,2025-05-09 06:37:49.886610
578.0,12277.580322538224,2025-05-09 06:37:49.886610
579.0,25756.4193110028,2025-05-09 06:37:49.886610
580.0,33597.89554448217,2025-05-09 06:37:49.886610
581.0,4364.305883971024,2025-05-09 06:37:49.886610
582.0,6257.419736991669,2025-05-09 06:37:49.886610
582.5,2187.6447255781686,2025-05-09 06:37:49.886610
583.0,2923.6028678386265,2025-05-09 06:37:49.886610
584.0,2251.110048088666,2025-05-09 06:37:49.886610
585.0,4596.595020768781,2025-05-09 06:37:49.886610
586.0,2269.710258849609,2025-05-09 06:37:49.886610
587.0,1065.7243506615816,2025-05-09 06:37:49.886610
588.0,724.455863826479,2025-05-09 06:37:49.886610
589.0,1763.164000111967,2025-05-09 06:37:49.886610
590.0,1233.9183561396967,2025-05-09 06:37:49.886610
591.0,586.3758877630346,2025-05-09 06:37:49.886610
592.0,232.88433777446724,2025-05-09 06:37:49.886610
542.0,-377.70710966570033,2025-05-09 06:52:03.193850
543.0,-296.1356442923126,2025-05-09 06:52:03.193850
544.0,-536.6748356234259,2025-05-09 06:52:03.193850
545.0,-1687.3307826526077,2025-05-09 06:52:03.193850
546.0,-726.7509480346616,2025-05-09 06:52:03.193850
547.0,-1735.4078896139858,2025-05-09 06:52:03.193850
548.0,-1513.0778550433151,2025-05-09 06:52:03.193850
549.0,-1688.785700218972,2025-05-09 06:52:03.193850
550.0,-9617.278193576973,2025-05-09 06:52:03.193850
551.0,-2193.055777799524,2025-05-09 06:52:03.193850
552.0,-6554.691637338625,2025-05-09 06:52:03.193850
553.0,-2836.255971322461,2025-05-09 06:52:03.193850
554.0,-7056.829194879616,2025-05-09 06:52:03.193850
555.0,-11378.219747640189,2025-05-09 06:52:03.193850
556.0,-5473.451586303096,2025-05-09 06:52:03.193850
557.0,-10123.123704940555,2025-05-09 06:52:03.193850
557.5,-2360.671957945681,2025-05-09 06:52:03.193850
558.0,-11027.268803784504,2025-05-09 06:52:03.193850
559.0,-2063.4277856687368,2025-05-09 06:52:03.193850
560.0,-18303.226334375653,2025-05-09 06:52:03.193850
561.0,-5870.0919053990965,2025-05-09 06:52:03.193850
562.0,-14314.010998480237,2025-05-09 06:52:03.193850
562.5,-1510.132926955379,2025-05-09 06:52:03.193850
563.0,-12808.635733058496,2025-05-09 06:52:03.193850
564.0,-4771.439322452628,2025-05-09 06:52:03.193850
565.0,-13183.769538100016,2025-05-09 06:52:03.193850
566.0,21273.86374019612,2025-05-09 06:52:03.193850
567.0,35997.531676202605,2025-05-09 06:52:03.193850
567.5,1565.8336416553666,2025-05-09 06:52:03.193850
568.0,34010.22464940396,2025-05-09 06:52:03.193850
569.0,32440.094826381668,2025-05-09 06:52:03.193850
570.0,92279.39608377032,2025-05-09 06:52:03.193850
571.0,41880.003976014326,2025-05-09 06:52:03.193850
572.0,71817.20766542184,2025-05-09 06:52:03.193850
572.5,22228.390871711134,2025-05-09 06:52:03.193850
573.0,38266.08571653502,2025-05-09 06:52:03.193850
574.0,19374.586856353177,2025-05-09 06:52:03.193850
575.0,83490.43760175338,2025-05-09 06:52:03.193850
576.0,16929.096824174077,2025-05-09 06:52:03.193850
577.0,14681.99652971915,2025-05-09 06:52:03.193850
577.5,17426.504488758106,2025-05-09 06:52:03.193850
578.0,12277.580322538224,2025-05-09 06:52:03.193850
579.0,25756.4193110028,2025-05-09 06:52:03.193850
580.0,33597.89554448217,2025-05-09 06:52:03.193850
581.0,4364.305883971024,2025-05-09 06:52:03.193850
582.0,6257.419736991669,2025-05-09 06:52:03.193850
582.5,2187.6447255781686,2025-05-09 06:52:03.193850
583.0,2923.6028678386265,2025-05-09 06:52:03.193850
584.0,2251.110048088666,2025-05-09 06:52:03.193850
585.0,4596.595020768781,2025-05-09 06:52:03.193850
586.0,2269.710258849609,2025-05-09 06:52:03.193850
587.0,1065.7243506615816,2025-05-09 06:52:03.193850
588.0,724.455863826479,2025-05-09 06:52:03.193850
589.0,1763.164000111967,2025-05-09 06:52:03.193850
590.0,1233.9183561396967,2025-05-09 06:52:03.193850
591.0,586.3758877630346,2025-05-09 06:52:03.193850
542.0,-14.944724383939516,2025-05-09 07:20:07.730840
543.0,-16.583912068637346,2025-05-09 07:20:07.730840
544.0,-41.51681741806858,2025-05-09 07:20:07.730840
545.0,-178.86037520695396,2025-05-09 07:20:07.730840
546.0,-107.24008327441648,2025-05-09 07:20:07.730840
547.0,-342.6107664242213,2025-05-09 07:20:07.730840
548.0,-401.6799137181141,2025-05-09 07:20:07.730840
549.0,-564.4779263495591,2025-05-09 07:20:07.730840
550.0,-4105.215548553031,2025-05-09 07:20:07.730840
551.0,-1155.2182218243818,2025-05-09 07:20:07.730840
552.0,-3998.953112070847,2025-05-09 07:20:07.730840
553.0,-2080.051217779197,2025-05-09 07:20:07.730840
554.0,-5900.594830648652,2025-05-09 07:20:07.730840
555.0,-10616.103714121631,2025-05-09 07:20:07.730840
556.0,-5764.253848207272,2025-05-09 07:20:07.730840
557.0,-11771.237270967464,2025-05-09 07:20:07.730840
557.5,-2857.351089313297,2025-05-09 07:20:07.730840
558.0,-13870.792463127587,2025-05-09 07:20:07.730840
559.0,-2813.6445455796784,2025-05-09 07:20:07.730840
560.0,-26797.47019211368,2025-05-09 07:20:07.730840
561.0,-9211.638627833716,2025-05-09 07:20:07.730840
562.0,-24066.94916092104,2025-05-09 07:20:07.730840
562.5,-2627.1139388865267,2025-05-09 07:20:07.730840
563.0,-23017.11652040485,2025-05-09 07:20:07.730840
564.0,-9053.306241009952,2025-05-09 07:20:07.730840
565.0,-25689.17964717235,2025-05-09 07:20:07.730840
566.0,40411.82692573353,2025-05-09 07:20:07.730840
567.0,62678.129175155285,2025-05-09 07:20:07.730840
567.5,2557.465661655712,2025-05-09 07:20:07.730840
568.0,51378.72321902245,2025-05-09 07:20:07.730840
569.0,40905.45976461531,2025-05-09 07:20:07.730840
570.0,95616.61739580087,2025-05-09 07:20:07.730840
571.0,35381.44324608815,2025-05-09 07:20:07.730840
572.0,49483.8305037203,2025-05-09 07:20:07.730840
572.5,13823.47293144821,2025-05-09 07:20:07.730840
573.0,21491.648473474263,2025-05-09 07:20:07.730840
574.0,8828.413419351808,2025-05-09 07:20:07.730840
575.0,30681.97620822029,2025-05-09 07:20:07.730840
576.0,5023.330983208391,2025-05-09 07:20:07.730840
577.0,3443.841250444952,2025-05-09 07:20:07.730840
577.5,3707.6407068966737,2025-05-09 07:20:07.730840
578.0,2276.724216490584,2025-05-09 07:20:07.730840
579.0,3774.779282619924,2025-05-09 07:20:07.730840
580.0,3930.4982757762655,2025-05-09 07:20:07.730840
581.0,366.47230368441086,2025-05-09 07:20:07.730840
582.0,379.07993405716513,2025-05-09 07:20:07.730840
582.5,108.86349208435088,2025-05-09 07:20:07.730840
583.0,116.34714411500752,2025-05-09 07:20:07.730840
584.0,57.51272129368069,2025-05-09 07:20:07.730840
585.0,72.54932726027138,2025-05-09 07:20:07.730840
586.0,19.897837763382967,2025-05-09 07:20:07.730840
587.0,5.619778620364315,2025-05-09 07:20:07.730840
588.0,2.2213968426782844,2025-05-09 07:20:07.730840
589.0,2.7888279259623383,2025-05-09 07:20:07.730840
590.0,1.0518044232149035,2025-05-09 07:20:07.730840
591.0,0.2511412247403662,2025-05-09 07:20:07.730840
539.0,-0.9506048691333228,2025-05-09 07:36:30.294989
540.0,-7.302460901947533,2025-05-09 07:36:30.294989
541.0,-1.1361786070075603,2025-05-09 07:36:30.294989
542.0,-14.944724383939516,2025-05-09 07:36:30.294989
543.0,-16.583912068637346,2025-05-09 07:36:30.294989
544.0,-41.51681741806858,2025-05-09 07:36:30.294989
545.0,-178.86037520695396,2025-05-09 07:36:30.294989
546.0,-107.24008327441648,2025-05-09 07:36:30.294989
547.0,-342.6107664242213,2025-05-09 07:36:30.294989
548.0,-401.6799137181141,2025-05-09 07:36:30.294989
549.0,-564.4779263495591,2025-05-09 07:36:30.294989
550.0,-4105.215548553031,2025-05-09 07:36:30.294989
551.0,-1155.2182218243818,2025-05-09 07:36:30.294989
552.0,-3998.953112070847,2025-05-09 07:36:30.294989
553.0,-2080.051217779197,2025-05-09 07:36:30.294989
554.0,-5900.594830648652,2025-05-09 07:36:30.294989
555.0,-10616.103714121631,2025-05-09 07:36:30.294989
556.0,-5764.253848207272,2025-05-09 07:36:30.294989
557.0,-11771.237270967464,2025-05-09 07:36:30.294989
557.5,-2857.351089313297,2025-05-09 07:36:30.294989
558.0,-13870.792463127587,2025-05-09 07:36:30.294989
559.0,-2813.6445455796784,2025-05-09 07:36:30.294989
560.0,-26797.47019211368,2025-05-09 07:36:30.294989
561.0,-9211.638627833716,2025-05-09 07:36:30.294989
562.0,-24066.94916092104,2025-05-09 07:36:30.294989
562.5,-2627.1139388865267,2025-05-09 07:36:30.294989
563.0,-23017.11652040485,2025-05-09 07:36:30.294989
564.0,-9053.306241009952,2025-05-09 07:36:30.294989
565.0,-25689.17964717235,2025-05-09 07:36:30.294989
566.0,40411.82692573353,2025-05-09 07:36:30.294989
567.0,62678.129175155285,2025-05-09 07:36:30.294989
567.5,2557.465661655712,2025-05-09 07:36:30.294989
568.0,51378.72321902245,2025-05-09 07:36:30.294989
569.0,40905.45976461531,2025-05-09 07:36:30.294989
570.0,95616.61739580087,2025-05-09 07:36:30.294989
571.0,35381.44324608815,2025-05-09 07:36:30.294989
572.0,49483.8305037203,2025-05-09 07:36:30.294989
572.5,13823.47293144821,2025-05-09 07:36:30.294989
573.0,21491.648473474263,2025-05-09 07:36:30.294989
574.0,8828.413419351808,2025-05-09 07:36:30.294989
575.0,30681.97620822029,2025-05-09 07:36:30.294989
576.0,5023.330983208391,2025-05-09 07:36:30.294989
577.0,3443.841250444952,2025-05-09 07:36:30.294989
577.5,3707.6407068966737,2025-05-09 07:36:30.294989
578.0,2276.724216490584,2025-05-09 07:36:30.294989
579.0,3774.779282619924,2025-05-09 07:36:30.294989
580.0,3930.4982757762655,2025-05-09 07:36:30.294989
581.0,366.47230368441086,2025-05-09 07:36:30.294989
582.0,379.07993405716513,2025-05-09 07:36:30.294989
582.5,108.86349208435088,2025-05-09 07:36:30.294989
583.0,116.34714411500752,2025-05-09 07:36:30.294989
584.0,57.51272129368069,2025-05-09 07:36:30.294989
585.0,72.54932726027138,2025-05-09 07:36:30.294989
586.0,19.897837763382967,2025-05-09 07:36:30.294989
587.0,5.619778620364315,2025-05-09 07:36:30.294989
588.0,2.2213968426782844,2025-05-09 07:36:30.294989
540.0,-7.302460901947533,2025-05-09 07:58:29.205957
541.0,-1.1361786070075603,2025-05-09 07:58:29.205957
542.0,-14.944724383939516,2025-05-09 07:58:29.205957
543.0,-16.583912068637346,2025-05-09 07:58:29.205957
544.0,-41.51681741806858,2025-05-09 07:58:29.205957
545.0,-178.86037520695396,2025-05-09 07:58:29.205957
546.0,-107.24008327441648,2025-05-09 07:58:29.205957
547.0,-342.6107664242213,2025-05-09 07:58:29.205957
548.0,-401.6799137181141,2025-05-09 07:58:29.205957
549.0,-564.4779263495591,2025-05-09 07:58:29.205957
550.0,-4105.215548553031,2025-05-09 07:58:29.205957
551.0,-1155.2182218243818,2025-05-09 07:58:29.205957
552.0,-3998.953112070847,2025-05-09 07:58:29.205957
553.0,-2080.051217779197,2025-05-09 07:58:29.205957
554.0,-5900.594830648652,2025-05-09 07:58:29.205957
555.0,-10616.103714121631,2025-05-09 07:58:29.205957
556.0,-5764.253848207272,2025-05-09 07:58:29.205957
557.0,-11771.237270967464,2025-05-09 07:58:29.205957
557.5,-2857.351089313297,2025-05-09 07:58:29.205957
558.0,-13870.792463127587,2025-05-09 07:58:29.205957
559.0,-2813.6445455796784,2025-05-09 07:58:29.205957
560.0,-26797.47019211368,2025-05-09 07:58:29.205957
561.0,-9211.638627833716,2025-05-09 07:58:29.205957
562.0,-24066.94916092104,2025-05-09 07:58:29.205957
562.5,-2627.1139388865267,2025-05-09 07:58:29.205957
563.0,-23017.11652040485,2025-05-09 07:58:29.205957
564.0,-9053.306241009952,2025-05-09 07:58:29.205957
565.0,-25689.17964717235,2025-05-09 07:58:29.205957
566.0,40411.82692573353,2025-05-09 07:58:29.205957
567.0,62678.129175155285,2025-05-09 07:58:29.205957
567.5,2557.465661655712,2025-05-09 07:58:29.205957
568.0,51378.72321902245,2025-05-09 07:58:29.205957
569.0,40905.45976461531,2025-05-09 07:58:29.205957
570.0,95616.61739580087,2025-05-09 07:58:29.205957
571.0,35381.44324608815,2025-05-09 07:58:29.205957
572.0,49483.8305037203,2025-05-09 07:58:29.205957
572.5,13823.47293144821,2025-05-09 07:58:29.205957
573.0,21491.648473474263,2025-05-09 07:58:29.205957
574.0,8828.413419351808,2025-05-09 07:58:29.205957
575.0,30681.97620822029,2025-05-09 07:58:29.205957
576.0,5023.330983208391,2025-05-09 07:58:29.205957
577.0,3443.841250444952,2025-05-09 07:58:29.205957
577.5,3707.6407068966737,2025-05-09 07:58:29.205957
578.0,2276.724216490584,2025-05-09 07:58:29.205957
579.0,3774.779282619924,2025-05-09 07:58:29.205957
580.0,3930.4982757762655,2025-05-09 07:58:29.205957
581.0,366.47230368441086,2025-05-09 07:58:29.205957
582.0,379.07993405716513,2025-05-09 07:58:29.205957
582.5,108.86349208435088,2025-05-09 07:58:29.205957
583.0,116.34714411500752,2025-05-09 07:58:29.205957
584.0,57.51272129368069,2025-05-09 07:58:29.205957
585.0,72.54932726027138,2025-05-09 07:58:29.205957
586.0,19.897837763382967,2025-05-09 07:58:29.205957
587.0,5.619778620364315,2025-05-09 07:58:29.205957
588.0,2.2213968426782844,2025-05-09 07:58:29.205957
589.0,2.7888279259623383,2025-05-09 07:58:29.205957
539.0,-0.0876536126376087,2025-05-09 09:55:53.622653
540.0,-0.8659286926561389,2025-05-09 09:55:53.622653
541.0,-0.1637124467304814,2025-05-09 09:55:53.622653
542.0,-2.6281113469083386,2025-05-09 09:55:53.622653
543.0,-3.5759237776678154,2025-05-09 09:55:53.622653
544.0,-10.789883718576776,2025-05-09 09:55:53.622653
545.0,-54.71604857861615,2025-05-09 09:55:53.622653
546.0,-39.040421807967306,2025-05-09 09:55:53.622653
547.0,-143.64705489287664,2025-05-09 09:55:53.622653
548.0,-193.8538411048308,2025-05-09 09:55:53.622653
549.0,-312.85042568356715,2025-05-09 09:55:53.622653
550.0,-2548.0452833414274,2025-05-09 09:55:53.622653
551.0,-801.6834931101134,2025-05-09 09:55:53.622653
552.0,-3193.7007890315617,2025-05-09 09:55:53.622653
553.0,-1780.12367955612,2025-05-09 09:55:53.622653
554.0,-5624.876729532369,2025-05-09 09:55:53.622653
555.0,-10927.833716109062,2025-05-09 09:55:53.622653
556.0,-6305.769765851524,2025-05-09 09:55:53.622653
557.0,-13402.619364733184,2025-05-09 09:55:53.622653
557.5,-3325.333762842681,2025-05-09 09:55:53.622653
558.0,-16441.37896951391,2025-05-09 09:55:53.622653
559.0,-3384.316918173299,2025-05-09 09:55:53.622653
560.0,-32657.634067942046,2025-05-09 09:55:53.622653
561.0,-11422.02423002855,2025-05-09 09:55:53.622653
562.0,-30816.867920181758,2025-05-09 09:55:53.622653
562.5,-3447.583490167432,2025-05-09 09:55:53.622653
563.0,-31090.058882677768,2025-05-09 09:55:53.622653
564.0,-12945.439274737952,2025-05-09 09:55:53.622653
565.0,-36345.22791955789,2025-05-09 09:55:53.622653
566.0,50604.95250213703,2025-05-09 09:55:53.622653
567.0,66042.9150986572,2025-05-09 09:55:53.622653
567.5,2493.5539050543885,2025-05-09 09:55:53.622653
568.0,47111.49303869322,2025-05-09 09:55:53.622653
569.0,34365.02453676335,2025-05-09 09:55:53.622653
570.0,74918.69115473732,2025-05-09 09:55:53.622653
571.0,25512.138546239472,2025-05-09 09:55:53.622653
572.0,31999.27663268742,2025-05-09 09:55:53.622653
572.5,8385.924654928529,2025-05-09 09:55:53.622653
573.0,12103.433907342156,2025-05-09 09:55:53.622653
