Strike,Net GEX,Timestamp
5675.0,113.39313809287898,2025-05-08 23:38:55.437513
5680.0,1267.0173968621345,2025-05-08 23:38:55.437513
5685.0,146.30526018555793,2025-05-08 23:38:55.437513
5690.0,546.8916459739175,2025-05-08 23:38:55.437513
5695.0,60.545379177756615,2025-05-08 23:38:55.437513
5700.0,1217.5980367016064,2025-05-08 23:38:55.437513
5705.0,283.3883913626441,2025-05-08 23:38:55.437513
5710.0,922.6800287440333,2025-05-08 23:38:55.437513
5715.0,252.1736824919238,2025-05-08 23:38:55.437513
5725.0,1102.216520998701,2025-05-08 23:38:55.437513
5730.0,386.2108223809548,2025-05-08 23:38:55.437513
5735.0,237.4392453263846,2025-05-08 23:38:55.437513
5740.0,477.9468024941512,2025-05-08 23:38:55.437513
5745.0,110.78612410787704,2025-05-08 23:38:55.437513
5750.0,1474.8258079740997,2025-05-08 23:38:55.437513
5755.0,118.94391112481753,2025-05-08 23:38:55.437513
5760.0,637.5650535350964,2025-05-08 23:38:55.437513
5765.0,77.44864498255923,2025-05-08 23:38:55.437513
5770.0,253.86373953909558,2025-05-08 23:38:55.437513
5775.0,474.2263378876006,2025-05-08 23:38:55.437513
5780.0,208.95308495221,2025-05-08 23:38:55.437513
5785.0,31.154013394794088,2025-05-08 23:38:55.437513
5790.0,206.80890999114533,2025-05-08 23:38:55.437513
5795.0,49.543935723597606,2025-05-08 23:38:55.437513
5800.0,1083.4084553454275,2025-05-08 23:38:55.437513
5805.0,46.77013886199781,2025-05-08 23:38:55.437513
5810.0,63.777094718514846,2025-05-08 23:38:55.437513
5815.0,39.76587541308909,2025-05-08 23:38:55.437513
5820.0,93.10362385496441,2025-05-08 23:38:55.437513
5825.0,226.044212700408,2025-05-08 23:38:55.437513
5830.0,110.38228474677801,2025-05-08 23:38:55.437513
5835.0,64.89527459009389,2025-05-08 23:38:55.437513
5840.0,63.546463189167945,2025-05-08 23:38:55.437513
5845.0,-0.5623693656443373,2025-05-08 23:38:55.437513
5850.0,591.1787843490398,2025-05-08 23:38:55.437513
5855.0,12.094936683523445,2025-05-08 23:38:55.437513
5860.0,20.504958035058685,2025-05-08 23:38:55.437513
